case_id,text,variable_code,question
205446,cost of living Unity,V242169,POST: Mention 3 most important problems facing the country [text]
205452,help with the US natural disasters.  Help our people rebuild first before sending money to other countries.,V242169,POST: Mention 3 most important problems facing the country [text]
205471,Not enough transparency from the government,V242169,POST: Mention 3 most important problems facing the country [text]
205500,NA,V242169,POST: Mention 3 most important problems facing the country [text]
205512,racism we need to love one another as God has loved us,V242169,POST: Mention 3 most important problems facing the country [text]
205554,"The third problem, next to discrimination and the economy, would have to revolve around the constitutionality of the government(s).",V242169,POST: Mention 3 most important problems facing the country [text]
205577,"masculine feminine balance. Fear monger influence. environmental concerns, chemicals, social credit system, extreme surveillance taking away personal freedom",V242169,POST: Mention 3 most important problems facing the country [text]
205589,The price of a college education,V242169,POST: Mention 3 most important problems facing the country [text]
205651,Nothing else at this time,V242169,POST: Mention 3 most important problems facing the country [text]
205676,War on different countries,V242169,POST: Mention 3 most important problems facing the country [text]
205695,Political devisiveness amongst the parties,V242169,POST: Mention 3 most important problems facing the country [text]
205707,housing costs,V242169,POST: Mention 3 most important problems facing the country [text]
205742,Energy Dependence,V242169,POST: Mention 3 most important problems facing the country [text]
205748,SK,V242169,POST: Mention 3 most important problems facing the country [text]
205754,"inflation. The cost of food, interest rates,etc.",V242169,POST: Mention 3 most important problems facing the country [text]
205760,over spending on budget,V242169,POST: Mention 3 most important problems facing the country [text]
205766,crime in cities,V242169,POST: Mention 3 most important problems facing the country [text]
205778,abortion  im for it,V242169,POST: Mention 3 most important problems facing the country [text]
205796,schools trying to not let parents have say in what their children learn,V242169,POST: Mention 3 most important problems facing the country [text]
205801,Immigration (Illegal),V242169,POST: Mention 3 most important problems facing the country [text]
205820,Women controlling their own bodies!,V242169,POST: Mention 3 most important problems facing the country [text]
205826,We need better paying jobs in the health care field.,V242169,POST: Mention 3 most important problems facing the country [text]
205832,people lieing about so much and being inconsistent,V242169,POST: Mention 3 most important problems facing the country [text]
205844,"Hatred, Bigotry.  Both seem to be supported by the Republican party.",V242169,POST: Mention 3 most important problems facing the country [text]
205855,"gone to hell, inflation cant afford my bills and support my children",V242169,POST: Mention 3 most important problems facing the country [text]
205885,cannot think of anything else,V242169,POST: Mention 3 most important problems facing the country [text]
205897,no,V242169,POST: Mention 3 most important problems facing the country [text]
205909,national secruity,V242169,POST: Mention 3 most important problems facing the country [text]
205914,inflation- cost of groceries and gas,V242169,POST: Mention 3 most important problems facing the country [text]
205926,Already mentioned them..,V242169,POST: Mention 3 most important problems facing the country [text]
206002,next,V242169,POST: Mention 3 most important problems facing the country [text]
206065,Guns control because the wrong people are getting the guns.,V242169,POST: Mention 3 most important problems facing the country [text]
206071,money in politics,V242169,POST: Mention 3 most important problems facing the country [text]
206083,call me have no problems talking to you alls about it. just leave a message an ill call back. hackers are everywhere now.,V242169,POST: Mention 3 most important problems facing the country [text]
206096,"presidential elections, police brutality, social security, Medicare, Medicaid, snap benefits, woman's rights",V242169,POST: Mention 3 most important problems facing the country [text]
206108,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206209,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206221,NA,V242169,POST: Mention 3 most important problems facing the country [text]
206232,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206279,no,V242169,POST: Mention 3 most important problems facing the country [text]
206285,Global Warming.,V242169,POST: Mention 3 most important problems facing the country [text]
206291,GOVERNMENT SPENDING PROGRAMS,V242169,POST: Mention 3 most important problems facing the country [text]
206296,The price of Petroleum is entirely to high. Its the greatest reason why our economy is out of control.,V242169,POST: Mention 3 most important problems facing the country [text]
206326,out of control crime and keeping Police from doing their job,V242169,POST: Mention 3 most important problems facing the country [text]
206332,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206338,"immigrationâ€¦we are a nation built on immigrants but it needs to be done the proper, legal way!",V242169,POST: Mention 3 most important problems facing the country [text]
206379,nothing else at all,V242169,POST: Mention 3 most important problems facing the country [text]
206385,NA,V242169,POST: Mention 3 most important problems facing the country [text]
206403,world war and the use of weapons of mass destruction in the hands of dangerous leaders,V242169,POST: Mention 3 most important problems facing the country [text]
206439,cost of higher education,V242169,POST: Mention 3 most important problems facing the country [text]
206469,women's rights. the overturning of roe v wade has gotten completely out of control. this is supposed to be the land of the free. I guess that only qualifies if you're a man.,V242169,POST: Mention 3 most important problems facing the country [text]
206505,Western North Carolina Needs help. People are freezing to death.,V242169,POST: Mention 3 most important problems facing the country [text]
206557,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206562,The MAGA movement,V242169,POST: Mention 3 most important problems facing the country [text]
206568,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206574,Too many illegal immigrants.,V242169,POST: Mention 3 most important problems facing the country [text]
206580,Gas,V242169,POST: Mention 3 most important problems facing the country [text]
206598,Energy Independence. We should not be importing energy from outside this country.,V242169,POST: Mention 3 most important problems facing the country [text]
206616,that you are unable to speak your mind if you disagree with a MAGA supporter! it's their way or no way.,V242169,POST: Mention 3 most important problems facing the country [text]
206622,no I can't,V242169,POST: Mention 3 most important problems facing the country [text]
206705,NA,V242169,POST: Mention 3 most important problems facing the country [text]
206717,"Social Security running out of funds, National Debt growing.",V242169,POST: Mention 3 most important problems facing the country [text]
206733,abortion and women's rights,V242169,POST: Mention 3 most important problems facing the country [text]
206787,inflation cost of basic goods and services,V242169,POST: Mention 3 most important problems facing the country [text]
206793,SK,V242169,POST: Mention 3 most important problems facing the country [text]
206810,the number of illegals we allow in . illegal drugs coming into America. Taxpayers taxes to support illegals.,V242169,POST: Mention 3 most important problems facing the country [text]
206822,large scale war,V242169,POST: Mention 3 most important problems facing the country [text]
206828,need more jobs,V242169,POST: Mention 3 most important problems facing the country [text]
206846,"natural disaster programs, hurricanes-tornado relief",V242169,POST: Mention 3 most important problems facing the country [text]
206852,high fuel costs,V242169,POST: Mention 3 most important problems facing the country [text]
206865,Low job wages. They are stagnant,V242169,POST: Mention 3 most important problems facing the country [text]
206949,No they will not be fixed. i dont care,V242169,POST: Mention 3 most important problems facing the country [text]
207003,woman's rights,V242169,POST: Mention 3 most important problems facing the country [text]
207021,Grocery prices! it's increased by a significant amount since 2020,V242169,POST: Mention 3 most important problems facing the country [text]
207027,growing divisions between Americans,V242169,POST: Mention 3 most important problems facing the country [text]
207033,Student loan debt is crippling,V242169,POST: Mention 3 most important problems facing the country [text]
207065,NA,V242169,POST: Mention 3 most important problems facing the country [text]
207077,none at the moment,V242169,POST: Mention 3 most important problems facing the country [text]
207089,The vengeful agenda the incoming administration intends to implement.,V242169,POST: Mention 3 most important problems facing the country [text]
207095,NA,V242169,POST: Mention 3 most important problems facing the country [text]
207100,Health care.  We need to work towards a universal health care system for all.,V242169,POST: Mention 3 most important problems facing the country [text]
207112,i dont have another answer for this,V242169,POST: Mention 3 most important problems facing the country [text]
207118,education system needs vaz improvement,V242169,POST: Mention 3 most important problems facing the country [text]
207124,Health insurance,V242169,POST: Mention 3 most important problems facing the country [text]
207154,"n/a, nothing",V242169,POST: Mention 3 most important problems facing the country [text]
207160,I can't,V242169,POST: Mention 3 most important problems facing the country [text]
207183,SK,V242169,POST: Mention 3 most important problems facing the country [text]
207189,schools do more ro protect the teacher's and students,V242169,POST: Mention 3 most important problems facing the country [text]
207215,Donald Trump is mentally unfit to be our president.,V242169,POST: Mention 3 most important problems facing the country [text]
207221,"The excessive amount of guns, especially assault weapons, and the deaths they cause.",V242169,POST: Mention 3 most important problems facing the country [text]
207238,Education should be free,V242169,POST: Mention 3 most important problems facing the country [text]
207244,War on Terror.  The nation must be vigilant at all times for domestic threats and those overseas.  FBI must be reinforced.,V242169,POST: Mention 3 most important problems facing the country [text]
207261,big Pharma getting away with getting people addicted,V242169,POST: Mention 3 most important problems facing the country [text]
207267,Women's rights regarding their bodies,V242169,POST: Mention 3 most important problems facing the country [text]
207290,I think that's it,V242169,POST: Mention 3 most important problems facing the country [text]
207320,Inflation on groceries,V242169,POST: Mention 3 most important problems facing the country [text]
207355,am not really sure,V242169,POST: Mention 3 most important problems facing the country [text]
207361,SK,V242169,POST: Mention 3 most important problems facing the country [text]
207384,diminished middle class,V242169,POST: Mention 3 most important problems facing the country [text]
207419,migrants,V242169,POST: Mention 3 most important problems facing the country [text]
207448,NA,V242169,POST: Mention 3 most important problems facing the country [text]
207556,SK,V242169,POST: Mention 3 most important problems facing the country [text]
207565,god fearing,V242169,POST: Mention 3 most important problems facing the country [text]
207583,no,V242169,POST: Mention 3 most important problems facing the country [text]
207654,NA,V242169,POST: Mention 3 most important problems facing the country [text]
207684,misma pregunta misma respuesta,V242169,POST: Mention 3 most important problems facing the country [text]
207690,SK,V242169,POST: Mention 3 most important problems facing the country [text]
207702,engagement in wars overseas,V242169,POST: Mention 3 most important problems facing the country [text]
207720,"none others, already listed before",V242169,POST: Mention 3 most important problems facing the country [text]
207744,"economics, and people are becoming more and more homeless",V242169,POST: Mention 3 most important problems facing the country [text]
207750,Infrastructure improvements,V242169,POST: Mention 3 most important problems facing the country [text]
207762,no,V242169,POST: Mention 3 most important problems facing the country [text]
207768,"Major cities are declining due to less policy, policy and illegal immigrants consuming resources.",V242169,POST: Mention 3 most important problems facing the country [text]
207789,A gameshow host rich guy as president,V242169,POST: Mention 3 most important problems facing the country [text]
207801,Havng Trump a convicted felon for a president. When the average person a felony is used against them as far as getting a job or housing,V242169,POST: Mention 3 most important problems facing the country [text]
207813,Infrastructure spending,V242169,POST: Mention 3 most important problems facing the country [text]
207818,cant think now  not enough love,V242169,POST: Mention 3 most important problems facing the country [text]
207830,Opening the borders without checking people's backgrounds before letting them in.,V242169,POST: Mention 3 most important problems facing the country [text]
207836,Donald Trump!  He is planning on turning this country against the Constitution and democracy,V242169,POST: Mention 3 most important problems facing the country [text]
207842,Medicine is gong down for the Hippocratic oath.,V242169,POST: Mention 3 most important problems facing the country [text]
207848,homeless being everywhere and aggressive,V242169,POST: Mention 3 most important problems facing the country [text]
207866,An appreciation of and respect for democracy.,V242169,POST: Mention 3 most important problems facing the country [text]
207872,abortion rights taken away,V242169,POST: Mention 3 most important problems facing the country [text]
207884,not giving equal time to just regular voters special interest groups more,V242169,POST: Mention 3 most important problems facing the country [text]
207890,no more I can think of.,V242169,POST: Mention 3 most important problems facing the country [text]
207914,Inflation being uncontrollable,V242169,POST: Mention 3 most important problems facing the country [text]
207926,"there is too much secrecy within the government. There are too many secrets, too much dishonesty, too much greed, too many lies and deceits, etc...",V242169,POST: Mention 3 most important problems facing the country [text]
207938,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208033,ideological division,V242169,POST: Mention 3 most important problems facing the country [text]
208065,inflation. prices for grocery,V242169,POST: Mention 3 most important problems facing the country [text]
208084,homelessness hunger police brutality poverty,V242169,POST: Mention 3 most important problems facing the country [text]
208090,LBGTQ+ rights - maintain current rights and constitutionally protect things like surrogacy and adoption rights,V242169,POST: Mention 3 most important problems facing the country [text]
208096,NA,V242169,POST: Mention 3 most important problems facing the country [text]
208134,Police brutality is a problem.,V242169,POST: Mention 3 most important problems facing the country [text]
208140,money hoarding by the top 1%,V242169,POST: Mention 3 most important problems facing the country [text]
208152,another problem this country is facing is high crime we need better gun control and laws,V242169,POST: Mention 3 most important problems facing the country [text]
208164,none at this time,V242169,POST: Mention 3 most important problems facing the country [text]
208194,housing costs for middle class and poor,V242169,POST: Mention 3 most important problems facing the country [text]
208200,"I think I've mentioned most of them but also, we need more mutual aid, universal healthcare, and people shouldn't have to pay for basic necessities when it is widely known that Elon musk could fix every one of these problems with his money and still have some left over - but he doesn't because he doesn't have to. he should have to.",V242169,POST: Mention 3 most important problems facing the country [text]
208206,"no, I already had a few ideas",V242169,POST: Mention 3 most important problems facing the country [text]
208230,inflation health insurance job security,V242169,POST: Mention 3 most important problems facing the country [text]
208236,cant thi k of any,V242169,POST: Mention 3 most important problems facing the country [text]
208248,economy & the way people treat each other.,V242169,POST: Mention 3 most important problems facing the country [text]
208254,immigration,V242169,POST: Mention 3 most important problems facing the country [text]
208260,"No,lets just see what this incoming Administration will do",V242169,POST: Mention 3 most important problems facing the country [text]
208290,"food insecurity, mass incarceration, housing crisis",V242169,POST: Mention 3 most important problems facing the country [text]
208302,"Yes, I can think of many important issues facing our country but they pale in comparison to the potential loss of our freedom, liberty and rule of law.",V242169,POST: Mention 3 most important problems facing the country [text]
208308,Taxes are too high.,V242169,POST: Mention 3 most important problems facing the country [text]
208320,NA,V242169,POST: Mention 3 most important problems facing the country [text]
208336,Racism and Classism,V242169,POST: Mention 3 most important problems facing the country [text]
208342,"inflation, lack of respect",V242169,POST: Mention 3 most important problems facing the country [text]
208366,NA,V242169,POST: Mention 3 most important problems facing the country [text]
208372,Freedom of choice and abortion rights,V242169,POST: Mention 3 most important problems facing the country [text]
208390,economic,V242169,POST: Mention 3 most important problems facing the country [text]
208402,the people are the biggest problem for sure.,V242169,POST: Mention 3 most important problems facing the country [text]
208425,abortion rights,V242169,POST: Mention 3 most important problems facing the country [text]
208431,Too much power for the president.  There needs to be some checks and balances in executive orders and pardons,V242169,POST: Mention 3 most important problems facing the country [text]
208443,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208455,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208461,"Availabilty of guns has led to gun violence in schools, shopping centers, churchs, etc., domestic murders, drive by shootings and and gangs wars.",V242169,POST: Mention 3 most important problems facing the country [text]
208473,no,V242169,POST: Mention 3 most important problems facing the country [text]
208485,steak or fish? you may not like steak or fish but those are your choices. ha ha ha.,V242169,POST: Mention 3 most important problems facing the country [text]
208491,term limits. Members of congress get complacent the longer they are in office,V242169,POST: Mention 3 most important problems facing the country [text]
208497,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208503,Food insecurity,V242169,POST: Mention 3 most important problems facing the country [text]
208527,no,V242169,POST: Mention 3 most important problems facing the country [text]
208570,gender roles. There's too many.,V242169,POST: Mention 3 most important problems facing the country [text]
208599,Government infringing on the rights of women.,V242169,POST: Mention 3 most important problems facing the country [text]
208623,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208647,no I cannot think of anything else,V242169,POST: Mention 3 most important problems facing the country [text]
208682,creating a terrif on  all chineese products imported in this country,V242169,POST: Mention 3 most important problems facing the country [text]
208735,"Same issues as mentioned before.  At this point, local expenses are what's hurting the people.  No one is held accountable.",V242169,POST: Mention 3 most important problems facing the country [text]
208765,unhealthy people,V242169,POST: Mention 3 most important problems facing the country [text]
208805,Education system and college tuition,V242169,POST: Mention 3 most important problems facing the country [text]
208811,"education- religion being included in school, specifically forced Christianity, school funding effecting the resources available to students",V242169,POST: Mention 3 most important problems facing the country [text]
208829,racism is at its highest in all of my 63 years,V242169,POST: Mention 3 most important problems facing the country [text]
208859,Health care costs and access including more doctors and health workers across the United States.,V242169,POST: Mention 3 most important problems facing the country [text]
208865,no no no,V242169,POST: Mention 3 most important problems facing the country [text]
208877,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208883,equality in the way laws or regulations are applied to all people,V242169,POST: Mention 3 most important problems facing the country [text]
208901,politicians being self serving,V242169,POST: Mention 3 most important problems facing the country [text]
208907,insane spending by the government,V242169,POST: Mention 3 most important problems facing the country [text]
208919,SK,V242169,POST: Mention 3 most important problems facing the country [text]
208937,"Education, standards & cost",V242169,POST: Mention 3 most important problems facing the country [text]
208943,healthcare costs are too high,V242169,POST: Mention 3 most important problems facing the country [text]
208963,The cost of education especially higher education.  Many students have trouble paying their loans.,V242169,POST: Mention 3 most important problems facing the country [text]
208980,Loss of democratic core values.,V242169,POST: Mention 3 most important problems facing the country [text]
208992,Lack of gun control,V242169,POST: Mention 3 most important problems facing the country [text]
209004,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209010,Democracy ... following the constitution. and the laws of the US,V242169,POST: Mention 3 most important problems facing the country [text]
209016,no,V242169,POST: Mention 3 most important problems facing the country [text]
209052,child trafficking,V242169,POST: Mention 3 most important problems facing the country [text]
209076,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209082,social security,V242169,POST: Mention 3 most important problems facing the country [text]
209088,WOMEN'S RIGHT TO CONTROL THEIR OWN BODIES,V242169,POST: Mention 3 most important problems facing the country [text]
209094,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209152,"Immigration is a horrendous problem. Removing illegal individuals and improving/fixing the port of entry processes. I want to welcome all who plan to do well for themselves and do well for the United States. If you come here and break laws, we don't want you back.",V242169,POST: Mention 3 most important problems facing the country [text]
209212,"social focuses - protecting actual women, fostering healthy men",V242169,POST: Mention 3 most important problems facing the country [text]
209287,inflation has made many things unaffordable for average Americans. Middle class is suffering financially!,V242169,POST: Mention 3 most important problems facing the country [text]
209293,NA,V242169,POST: Mention 3 most important problems facing the country [text]
209316,"the persecution of transgender people, a tiny minority of the population has somehow become the focus of bigotry",V242169,POST: Mention 3 most important problems facing the country [text]
209322,the conservative Supreme Court,V242169,POST: Mention 3 most important problems facing the country [text]
209328,"Inflation resulting in sky-high prices for everyday purchases, services, and cost of living",V242169,POST: Mention 3 most important problems facing the country [text]
209334,NA,V242169,POST: Mention 3 most important problems facing the country [text]
209340,"poor economy, poor healthcare system",V242169,POST: Mention 3 most important problems facing the country [text]
209364,Foreign policy. Donating weapons of war to other countries and interfering to create mass death rather than preventing it. Tariffs causing and increase in inflation in the future.,V242169,POST: Mention 3 most important problems facing the country [text]
209370,trump get in so he can get his people free and if elected we are the. first country that elected a fellon,V242169,POST: Mention 3 most important problems facing the country [text]
209382,Disproportionate access to resources.,V242169,POST: Mention 3 most important problems facing the country [text]
209394,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209459,stay Animal they need our help instead wasting money on other things,V242169,POST: Mention 3 most important problems facing the country [text]
209508,taxes are high,V242169,POST: Mention 3 most important problems facing the country [text]
209519,more vetting transparency,V242169,POST: Mention 3 most important problems facing the country [text]
209525,NA,V242169,POST: Mention 3 most important problems facing the country [text]
209531,For Columbus it's high cost of buying a home with the interest rate The can't afford it,V242169,POST: Mention 3 most important problems facing the country [text]
209549,racism,V242169,POST: Mention 3 most important problems facing the country [text]
209555,Affordable housing.,V242169,POST: Mention 3 most important problems facing the country [text]
209603,NA,V242169,POST: Mention 3 most important problems facing the country [text]
209621,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209633,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209635,"government spending. cut spending on DEI, and unneeded gender research grants",V242169,POST: Mention 3 most important problems facing the country [text]
209736,I think our country in whole is a sad state of affairs. wro g people get put in office and the right people are not,V242169,POST: Mention 3 most important problems facing the country [text]
209778,SK,V242169,POST: Mention 3 most important problems facing the country [text]
209800,that every life matters even the ones that did these quote unquote bad things did anyome explain why these things are frowned upon yall ever watch Dexter its knowing how to chanel your demon in the right direction cant except him at his worst you'll never see him at his best,V242169,POST: Mention 3 most important problems facing the country [text]
209806,"I think another big problem is big companies in America. I believe some of the best innovation comes from bigger companies because they have more funding, but at the same time, I think they have too much power. I do not think there is any anti trust regulation that is actually taking place. Last time antitrust regulation was actually used was in the 1990s. Just look at the inauguration, some of the biggest tech billionaires were in attendance right behind Trump. That seems like the public appointed officials are not being represented, it shows that the people with the most money are. They are selfish and trying to make the most money and have the most power. I want to be clear that I do not think selfishness is a bad thing and they are necessarily wrong for being selfish. I think the best innovation occurs when everyone is trying their best to improve their own situation. The more they compete the more they push each other and the more that innovation occurs which is good, my problem more in lies with the government. They allow people to use this selfishness for gain beyond what a company should have. A company should not be able to influence the government for gains. They should not be able to bribe officials in certain fashions to run the country in a certain direction in order to profit off of it. I think the selfishness of government officials are gaining at the expense of America at large.",V242169,POST: Mention 3 most important problems facing the country [text]
209855,crime across the country,V242169,POST: Mention 3 most important problems facing the country [text]
209893,no,V242169,POST: Mention 3 most important problems facing the country [text]
209934,no I cannot think of anything else,V242169,POST: Mention 3 most important problems facing the country [text]
209940,not right  now thanks,V242169,POST: Mention 3 most important problems facing the country [text]
209946,schools,V242169,POST: Mention 3 most important problems facing the country [text]
209969,Need to work also on getting the cost of living down to a manageable level to work with the income of the average person,V242169,POST: Mention 3 most important problems facing the country [text]
210022,economy and our debt,V242169,POST: Mention 3 most important problems facing the country [text]
210033,no because we also have our roads and bridges to be replaced and repaired.,V242169,POST: Mention 3 most important problems facing the country [text]
210063,the economy and inflation,V242169,POST: Mention 3 most important problems facing the country [text]
210080,raising costs,V242169,POST: Mention 3 most important problems facing the country [text]
210092,not right now,V242169,POST: Mention 3 most important problems facing the country [text]
210105,N0,V242169,POST: Mention 3 most important problems facing the country [text]
210111,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210117,Economy needs to be fixed better,V242169,POST: Mention 3 most important problems facing the country [text]
210135,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210141,immigration,V242169,POST: Mention 3 most important problems facing the country [text]
210153,Affordable housing,V242169,POST: Mention 3 most important problems facing the country [text]
210159,Donald Trump as President of the United States,V242169,POST: Mention 3 most important problems facing the country [text]
210165,federal deficit,V242169,POST: Mention 3 most important problems facing the country [text]
210177,need to find a pathway  to citizenship for immigrants.  Mass deportation  is not the answer,V242169,POST: Mention 3 most important problems facing the country [text]
210183,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210201,big businesses and lobbyists dictating thingsâ€¦ forgetting the middle/low incomes classesâ€¦ really no longer is there a middle class either poor or rich,V242169,POST: Mention 3 most important problems facing the country [text]
210207,food - so many chemicals and garbage in our foods compared to Canada & Europe,V242169,POST: Mention 3 most important problems facing the country [text]
210213,I am not sure that I know of any other topics that bring me great concern.,V242169,POST: Mention 3 most important problems facing the country [text]
210219,No.,V242169,POST: Mention 3 most important problems facing the country [text]
210225,taxes,V242169,POST: Mention 3 most important problems facing the country [text]
210231,health care costs,V242169,POST: Mention 3 most important problems facing the country [text]
210237,cost of living,V242169,POST: Mention 3 most important problems facing the country [text]
210249,The wealthy not paying their fair share,V242169,POST: Mention 3 most important problems facing the country [text]
210261,inflation is too high,V242169,POST: Mention 3 most important problems facing the country [text]
210267,mentioned in answer before,V242169,POST: Mention 3 most important problems facing the country [text]
210273,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210285,"Lower the bills for people over 67, just do it! it's earned!!! if you worked you earned it!",V242169,POST: Mention 3 most important problems facing the country [text]
210297,none that are key issues,V242169,POST: Mention 3 most important problems facing the country [text]
210303,we need to be one country.   The republicans and the democrats need to agree on things and not fight over what one group wants.    We need the house and senate to be united and do what is best for our country.,V242169,POST: Mention 3 most important problems facing the country [text]
210363,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210387,Socioeconomic/class division,V242169,POST: Mention 3 most important problems facing the country [text]
210405,Police funding and usage,V242169,POST: Mention 3 most important problems facing the country [text]
210440,NA,V242169,POST: Mention 3 most important problems facing the country [text]
210526,reliable transportation,V242169,POST: Mention 3 most important problems facing the country [text]
210544,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210602,The destruction of historic monuments and statues because some groups are offended. It is our history and should not be up for vote.,V242169,POST: Mention 3 most important problems facing the country [text]
210608,economic job security for the US,V242169,POST: Mention 3 most important problems facing the country [text]
210614,LGBTQ+ freedoms,V242169,POST: Mention 3 most important problems facing the country [text]
210638,I don't know anything else,V242169,POST: Mention 3 most important problems facing the country [text]
210650,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210698,NA,V242169,POST: Mention 3 most important problems facing the country [text]
210734,"Industrial separation on the world market. We should be more independent, because we can!",V242169,POST: Mention 3 most important problems facing the country [text]
210741,disability rights,V242169,POST: Mention 3 most important problems facing the country [text]
210759,school shootings and guns with kids,V242169,POST: Mention 3 most important problems facing the country [text]
210765,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210783,SK,V242169,POST: Mention 3 most important problems facing the country [text]
210789,food prices to high,V242169,POST: Mention 3 most important problems facing the country [text]
210806,Not that I can think of,V242169,POST: Mention 3 most important problems facing the country [text]
210854,Wars in other countries.,V242169,POST: Mention 3 most important problems facing the country [text]
210860,no,V242169,POST: Mention 3 most important problems facing the country [text]
210913,Social problems (such as the rights for many different types of people),V242169,POST: Mention 3 most important problems facing the country [text]
210919,I listed my concerns already,V242169,POST: Mention 3 most important problems facing the country [text]
210950,no more,V242169,POST: Mention 3 most important problems facing the country [text]
210992,giving US tax dollars to other countries,V242169,POST: Mention 3 most important problems facing the country [text]
211030,Nothing I can think of,V242169,POST: Mention 3 most important problems facing the country [text]
211036,the amount of money we spend on other countries,V242169,POST: Mention 3 most important problems facing the country [text]
211048,no other problems,V242169,POST: Mention 3 most important problems facing the country [text]
211054,There is more and more violence being committed against others. I think it has a lot to do with mental health issues. Which the last couple of answers I gave have a lot to do with this.,V242169,POST: Mention 3 most important problems facing the country [text]
211093,no I can't think of any other problems right now,V242169,POST: Mention 3 most important problems facing the country [text]
211099,trump and grievance and cabinet of loyalist who are inexperienced,V242169,POST: Mention 3 most important problems facing the country [text]
211105,financial,V242169,POST: Mention 3 most important problems facing the country [text]
211123,company greed and to many rich people running the country,V242169,POST: Mention 3 most important problems facing the country [text]
211128,"Economic policy, reducing inflation and keeping unemployment rate down.",V242169,POST: Mention 3 most important problems facing the country [text]
211134,Our role in the escalating turmoil in the middle east,V242169,POST: Mention 3 most important problems facing the country [text]
211140,Social Security,V242169,POST: Mention 3 most important problems facing the country [text]
211164,inflation and living paycheck to paycheck,V242169,POST: Mention 3 most important problems facing the country [text]
211176,politicians blow,V242169,POST: Mention 3 most important problems facing the country [text]
211187,government spending too high,V242169,POST: Mention 3 most important problems facing the country [text]
211193,economy high prices,V242169,POST: Mention 3 most important problems facing the country [text]
211223,education.  abortion rights.,V242169,POST: Mention 3 most important problems facing the country [text]
211235,I misunderstood the directions and listed them all in the first box,V242169,POST: Mention 3 most important problems facing the country [text]
211241,I think the failures of the Democratic Party are increasingly to get worse as the party has been solely focused on stopping Trump and MAGA and has abandoned the American people.,V242169,POST: Mention 3 most important problems facing the country [text]
211258,SK,V242169,POST: Mention 3 most important problems facing the country [text]
211270,Systematic racism,V242169,POST: Mention 3 most important problems facing the country [text]
211282,"Violence, too easy access to guns",V242169,POST: Mention 3 most important problems facing the country [text]
211288,high cost of living especially to seniors,V242169,POST: Mention 3 most important problems facing the country [text]
211300,"environmental concerns, fracking and so on",V242169,POST: Mention 3 most important problems facing the country [text]
211306,"Large Food Corporations, Healthcare/Pharmaceutical Companies & Insurance all work together to ensure we're all to remain 'sick' in order to maximize profit",V242169,POST: Mention 3 most important problems facing the country [text]
211336,"Taxes - The rich keep getting richer with tax cuts, and middle class people are paying more than their share!",V242169,POST: Mention 3 most important problems facing the country [text]
211383,Economy.  Very uncertain times.  Already facing high prices on essentials - food and housing.  Corporate greed has nothing to stop it.,V242169,POST: Mention 3 most important problems facing the country [text]
211389,climate change weather caused destruction,V242169,POST: Mention 3 most important problems facing the country [text]
211395,weak military. we need to strengthen our military,V242169,POST: Mention 3 most important problems facing the country [text]
211407,no other more  important,V242169,POST: Mention 3 most important problems facing the country [text]
211430,"The US has a lack of good leadership-local,state and federal.",V242169,POST: Mention 3 most important problems facing the country [text]
211450,not any more,V242169,POST: Mention 3 most important problems facing the country [text]
211474,anti police movement,V242169,POST: Mention 3 most important problems facing the country [text]
211554,affordable health care,V242169,POST: Mention 3 most important problems facing the country [text]
211585,none,V242169,POST: Mention 3 most important problems facing the country [text]
211621,national security. the fact that Elon musk has uncontrolled access to Americas records. I question if he is even a citizen of the US,V242169,POST: Mention 3 most important problems facing the country [text]
211626,"Hypocrisy. The religious groups, be it Christians or Muslims.",V242169,POST: Mention 3 most important problems facing the country [text]
211638,Crime,V242169,POST: Mention 3 most important problems facing the country [text]
211656,Foreign relations/nato,V242169,POST: Mention 3 most important problems facing the country [text]
211662,boarder protection,V242169,POST: Mention 3 most important problems facing the country [text]
